id,linha_original,fonte,disciplina,hierarquia_codigo,nivel_profundidade,assunto_nivel_1,assunto_nivel_2,assunto_nivel_3,assunto_nivel_4,assunto_especifico,quantidade_encontrada,porcentagem_encontrada,quantidade_caderno,porcentagem_caderno,ano,banca,cargo,split
be977e78aec4ce76,139,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),12.01,2,Processo Administrativo,Processo Administrativo Federal (Lei 9.784/1999),,,Processo Administrativo Federal (Lei 9.784/1999),941,1.41,941,1.41,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3c4e08f1a8d3b477,152,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),12.02,2,Processo Administrativo,Decreto nº 8.539/2015 - Uso do Meio Eletrônico para a Realização do Processo Administrativo,,,Decreto nº 8.539/2015 - Uso do Meio Eletrônico para a Realização do Processo Administrativo,3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
acb8c6732b388377,154,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.01,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),"Do Âmbito de Aplicação, Definições e Agentes Públicos (arts. 1º a 4º, 6º a 10 da Lei nº 14.133/2021)",,,"Do Âmbito de Aplicação, Definições e Agentes Públicos (arts. 1º a 4º, 6º a 10 da Lei nº 14.133/2021)",824,1.23,824,1.23,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d74e7ebb849467ae,155,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.02,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Princípios (art. 5º da Lei nº 14.133/2021),,,Princípios (art. 5º da Lei nº 14.133/2021),184,0.28,184,0.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
09740124ebcf523e,156,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.03,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Licitações (arts. 11 a 88 da Lei nº 14.133/2021),,,Licitações (arts. 11 a 88 da Lei nº 14.133/2021),2675,4.01,2675,4.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
d3f68c7462363d5f,167,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.04,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),,,Contratos Administrativos (arts. 89 a 154 da Lei nº 14.133/2021),1440,2.16,1440,2.16,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1ea0a2966426d1c5,180,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.05,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021),,,Irregularidades (arts. 155 a 173 da Lei nº 14.133/2021),234,0.35,234,0.35,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
23d52a056030b4d4,184,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.06,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021),,,Disposições Gerais (arts. 174 a 194 da Lei nº 14.133/2021),30,0.04,30,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4804caae58796192,188,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),13.07,2,Licitações e Contratos Administrativos (Lei nº 14.133/2021),Tópicos Mesclados da Lei nº 14.133/2021,,,Tópicos Mesclados da Lei nº 14.133/2021,266,0.4,266,0.4,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
0c368c018b3ce009,190,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),14.01,2,Pregão,Decreto nº 10.024/2019 - Pregão Eletrônico,,,Decreto nº 10.024/2019 - Pregão Eletrônico,89,0.13,89,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
7080e91d35854af3,191,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),14.02,2,Pregão,Decreto nº 3.555/2000 - Pregão,,,Decreto nº 3.555/2000 - Pregão,18,0.03,18,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
800afe531221710f,193,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.01,2,Legislação Esparsa sobre Licitações,SICAF,,,SICAF,18,0.03,18,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b9dab233b591ffc4,194,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.02,2,Legislação Esparsa sobre Licitações,Pesquisa de Preços e Cotação Eletrônica,,,Pesquisa de Preços e Cotação Eletrônica,15,0.02,15,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
dba8239d6c01882c,195,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.03,2,Legislação Esparsa sobre Licitações,Lei nº 8.248/1991 - Capacitação e Competitividade do Setor de Informática e Automação,,,Lei nº 8.248/1991 - Capacitação e Competitividade do Setor de Informática e Automação,14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d3c72017654d4fa6,196,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.04,2,Legislação Esparsa sobre Licitações,Lei nº 10.191/2001 - Licitação de Produtos e Serviços no Âmbito do Ministério da Saúde,,,Lei nº 10.191/2001 - Licitação de Produtos e Serviços no Âmbito do Ministério da Saúde,10,0.01,10,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1b9e6d2a6c9aef7d,197,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.05,2,Legislação Esparsa sobre Licitações,Lei nº 12.232/2010 - Licitação para Serviços de Publicidade,,,Lei nº 12.232/2010 - Licitação para Serviços de Publicidade,8,0.01,8,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bebcb88198578342,198,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.06,2,Legislação Esparsa sobre Licitações,Lei nº 13.303/2016 - Das Licitações (arts. 28 a 90),,,Lei nº 13.303/2016 - Das Licitações (arts. 28 a 90),120,0.18,120,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
453f63db10b5b83f,199,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.07,2,Legislação Esparsa sobre Licitações,Lei nº 13.334/2016 e Lei nº 13.448/2017 - Programa de Parceria de Investimentos (PPI),,,Lei nº 13.334/2016 e Lei nº 13.448/2017 - Programa de Parceria de Investimentos (PPI),1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
d526fe4d6c9012f4,200,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.08,2,Legislação Esparsa sobre Licitações,Decreto nº 2.271/1997 - Contratação de Serviços,,,Decreto nº 2.271/1997 - Contratação de Serviços,29,0.04,29,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
771168380bdb65b4,201,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.09,2,Legislação Esparsa sobre Licitações,Decreto nº 2.745/1998 - Licitação Simplificada da PETROBRÁS,,,Decreto nº 2.745/1998 - Licitação Simplificada da PETROBRÁS,15,0.02,15,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
8a96bd567f819d63,202,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.10,2,Legislação Esparsa sobre Licitações,Decreto nº 7.174/2010 - Contratação de Bens e Serviços de Informática,,,Decreto nº 7.174/2010 - Contratação de Bens e Serviços de Informática,23,0.03,23,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
2b6d59a7d51a3f1a,203,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.11,2,Legislação Esparsa sobre Licitações,Decreto nº 7.746/2012 - CISAP,,,Decreto nº 7.746/2012 - CISAP,6,0.01,6,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9ccd5741d15f1c33,204,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.12,2,Legislação Esparsa sobre Licitações,Decreto nº 7.892/2013 - Sistema de Registro de Preços (SRP),,,Decreto nº 7.892/2013 - Sistema de Registro de Preços (SRP),2,0.0,2,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
81abafcb076132a1,205,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.13,2,Legislação Esparsa sobre Licitações,Decreto nº 7.983/2013 - Orçamento de Referência de Obras e Serviços de Engenharia,,,Decreto nº 7.983/2013 - Orçamento de Referência de Obras e Serviços de Engenharia,38,0.06,38,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
78ce460e436b3657,206,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.14,2,Legislação Esparsa sobre Licitações,"Decreto nº 8.538/2015 - Tratamento Favorecido, Diferenciado e Simplificado",,,"Decreto nº 8.538/2015 - Tratamento Favorecido, Diferenciado e Simplificado",2,0.0,2,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
81965f9f08b2d310,207,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.15,2,Legislação Esparsa sobre Licitações,Decreto nº 9.507/2018 - Execução Indireta de Serviços da Administração Pública Federal,,,Decreto nº 9.507/2018 - Execução Indireta de Serviços da Administração Pública Federal,9,0.01,9,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
773da96146e90e55,208,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.16,2,Legislação Esparsa sobre Licitações,Decreto nº 10.947/2022 - Plano de Contratações Anual e Sistema de Planejamento e Gerenciamento de Contratações,,,Decreto nº 10.947/2022 - Plano de Contratações Anual e Sistema de Planejamento e Gerenciamento de Contratações,12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c43105993c6036c4,209,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.17,2,Legislação Esparsa sobre Licitações,"Decreto nº 11.246/2022 - Agente de Contratação, Equipe de Apoio, Comissão de Contratação e Outros",,,"Decreto nº 11.246/2022 - Agente de Contratação, Equipe de Apoio, Comissão de Contratação e Outros",3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
94593055670cb773,210,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.18,2,Legislação Esparsa sobre Licitações,Decreto nº 11.462/2023 - Sistema de Registro de Preços (SRP),,,Decreto nº 11.462/2023 - Sistema de Registro de Preços (SRP),140,0.21,140,0.21,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
e6464489582ac1d6,211,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.19,2,Legislação Esparsa sobre Licitações,"Decreto nº 11.878/2024 - Regulamenta o art. 79 da Lei nº 14.133/2021, para Dispor sobre o Procedimento Auxiliar de Credenciamento para a Contratação de Bens e Serviços",,,"Decreto nº 11.878/2024 - Regulamenta o art. 79 da Lei nº 14.133/2021, para Dispor sobre o Procedimento Auxiliar de Credenciamento para a Contratação de Bens e Serviços",1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8963094fddb1ba0b,212,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.20,2,Legislação Esparsa sobre Licitações,Instrução Normativa nº 5/2017 (antiga IN nº 2/2008) - Regras e Diretrizes do Procedimento de Contratação de Serviços sob o Regime de Execução Indireta no âmbito da Administração Pública Federal,,,Instrução Normativa nº 5/2017 (antiga IN nº 2/2008) - Regras e Diretrizes do Procedimento de Contratação de Serviços sob o Regime de Execução Indireta no âmbito da Administração Pública Federal,73,0.11,73,0.11,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fa4e18f9d11614c2,213,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.21,2,Legislação Esparsa sobre Licitações,"IN SEGES/ME nº 67/2021 - Dispensa de Licitação, na Forma Eletrônica, de que Trata a Lei nº 14.133/2021, e Institui o Sistema de Dispensa Eletrônica",,,"IN SEGES/ME nº 67/2021 - Dispensa de Licitação, na Forma Eletrônica, de que Trata a Lei nº 14.133/2021, e Institui o Sistema de Dispensa Eletrônica",3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1c8103d68f3e963a,214,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.22,2,Legislação Esparsa sobre Licitações,"IN SEGES/ME nº 73/2022 - Licitação pelo Critério de Julgamento por Menor Preço ou Maior Desconto, na Forma Eletrônica, para a Contratação de Bens, Serviços e Obras",,,"IN SEGES/ME nº 73/2022 - Licitação pelo Critério de Julgamento por Menor Preço ou Maior Desconto, na Forma Eletrônica, para a Contratação de Bens, Serviços e Obras",5,0.01,5,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c99d804e53a65dcd,215,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.23,2,Legislação Esparsa sobre Licitações,Portaria MPOG nº 306/2001 - Sistema de Cotação Eletrônica de Preços - Módulo do Sistema Integrado de Administração de Serviços Gerais (SIASG),,,Portaria MPOG nº 306/2001 - Sistema de Cotação Eletrônica de Preços - Módulo do Sistema Integrado de Administração de Serviços Gerais (SIASG),3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
685b077711fea68c,216,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.24,2,Legislação Esparsa sobre Licitações,"Portaria SEGES/ME nº 8.678/2021 - Governança das Contratações Públicos no Âmbito da Administração Pública Federal Direta, Autárquica e Fundacional",,,"Portaria SEGES/ME nº 8.678/2021 - Governança das Contratações Públicos no Âmbito da Administração Pública Federal Direta, Autárquica e Fundacional",1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
49393dddab2482a8,217,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.25,2,Legislação Esparsa sobre Licitações,Regulamento Interno de Licitações e Contratações da FUNPRESP,,,Regulamento Interno de Licitações e Contratações da FUNPRESP,1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
45699daaea42fedb,218,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.26,2,Legislação Esparsa sobre Licitações,"Regulamentos de Licitações e Contratos de Outras Entidades (SEBRAE, ABDI, Telebras, etc.)",,,"Regulamentos de Licitações e Contratos de Outras Entidades (SEBRAE, ABDI, Telebras, etc.)",86,0.13,86,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3be0a8a9459680ca,219,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.27,2,Legislação Esparsa sobre Licitações,"Resolução CGPAR nº 45/2022 - Orientações às Empresas Estatais Federais sobre Planejamento, Execução, Controle e Avaliação das Contratações de Bens e Serviços em Geral",,,"Resolução CGPAR nº 45/2022 - Orientações às Empresas Estatais Federais sobre Planejamento, Execução, Controle e Avaliação das Contratações de Bens e Serviços em Geral",3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
98ef5d91e58668cd,220,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),15.28,2,Legislação Esparsa sobre Licitações,Outros Normativos sobre Licitações,,,Outros Normativos sobre Licitações,95,0.14,95,0.14,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bfe44a9b5784ead9,222,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.01,2,Intervenção do Estado na Propriedade Privada,Servidões Administrativas,,,Servidões Administrativas,39,0.06,39,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1d9a8f563a27e0db,223,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.02,2,Intervenção do Estado na Propriedade Privada,Requisição da Propriedade Privada,,,Requisição da Propriedade Privada,36,0.05,36,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
239263bc2ad7298e,224,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.03,2,Intervenção do Estado na Propriedade Privada,Ocupação Provisória,,,Ocupação Provisória,11,0.02,11,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
71e48eda216ee471,225,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.04,2,Intervenção do Estado na Propriedade Privada,Limitações Administrativas (Intervenção da Propriedade),,,Limitações Administrativas (Intervenção da Propriedade),20,0.03,20,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d09dd9d5480e9911,226,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.05,2,Intervenção do Estado na Propriedade Privada,Tombamento - Conceitos e Decreto-Lei nº 25/1937,,,Tombamento - Conceitos e Decreto-Lei nº 25/1937,111,0.17,111,0.17,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1dfc5afad7ff57ac,227,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.06,2,Intervenção do Estado na Propriedade Privada,Desapropriação,,,Desapropriação,246,0.37,246,0.37,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
1172b8a3fb0d6941,228,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),16.07,2,Intervenção do Estado na Propriedade Privada,Tópicos Mesclados sobre Intervenção do Estado na Propriedade Privada,,,Tópicos Mesclados sobre Intervenção do Estado na Propriedade Privada,45,0.07,45,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
dd1e8c23913f1fb4,231,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.01,2,Acesso à Informação,Lei nº 12.527/2011 - Lei de Acesso à Informação,,,Lei nº 12.527/2011 - Lei de Acesso à Informação,471,0.71,471,0.71,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8fa09d4e0e78e7c7,239,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),18.02,2,Acesso à Informação,Decreto nº 7.724/2012 - Regulamenta a LAI,,,Decreto nº 7.724/2012 - Regulamenta a LAI,14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b4335e8f4e07233f,241,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),19.01,2,Jurisprudência dos Tribunais Superiores em Matéria Administrativa,Jurisprudência dos Tribunais Superiores sobre Acesso à Informação e Transparência,,,Jurisprudência dos Tribunais Superiores sobre Acesso à Informação e Transparência,3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a0f8ca2504e1a65e,242,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),19.02,2,Jurisprudência dos Tribunais Superiores em Matéria Administrativa,Jurisprudência dos Tribunais Superiores sobre Administração Indireta,,,Jurisprudência dos Tribunais Superiores sobre Administração Indireta,35,0.05,35,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
dc1fca9be343d357,243,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),19.03,2,Jurisprudência dos Tribunais Superiores em Matéria Administrativa,Jurisprudência dos Tribunais Superiores sobre Agente Públicos,,,Jurisprudência dos Tribunais Superiores sobre Agente Públicos,105,0.16,105,0.16,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
442f39eab34b6768,244,adm_detalhado,Direito Administrativo (Doutrina e Leis Federais),19.04,2,Jurisprudência dos Tribunais Superiores em Matéria Administrativa,Jurisprudência dos Tribunais Superiores sobre Associação e Direito de Greve,,,Jurisprudência dos Tribunais Superiores sobre Associação e Direito de Greve,12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
